326,283,0
369,441,0
297,360,0
261,373,0
755,668,3
618,547,3
306,569,1
246,173,4
704,488,3
390,654,2
271,85,4
755,500,3
304,23,4
695,585,3
305,65,4
728,637,3
374,367,0
267,721,2
245,22,4
345,518,1
701,628,3
323,373,0
313,550,1
163,22,4
300,319,0
745,568,3
684,580,3
386,546,1
379,571,1
625,578,3
404,247,0
336,562,1
355,550,1
428,444,1
639,551,3
297,326,0
696,585,3
670,563,3
370,565,1
418,686,2
377,650,2
324,544,2
685,614,3
444,569,1
289,469,1
199,61,4
391,336,0
349,483,1
212,29,4
433,509,1
188,28,4
224,50,4
243,44,4
410,698,2
247,459,1
237,89,4
673,570,3
391,522,1
249,671,2
243,139,4
393,523,1
376,505,1
330,492,1
267,634,1
201,5,4
345,322,0
293,303,0
713,563,3
262,657,2
692,576,3
246,59,4
394,552,2
305,58,4
391,503,1
282,95,4
263,577,2
390,525,1
755,590,3
368,394,0
311,361,0
274,532,1
365,68,4
288,23,4
329,735,2
386,517,1
307,631,2
286,116,4
314,452,1
646,593,3
380,702,2
285,569,1
677,661,3
182,109,4
639,569,3
632,578,3
311,531,2
344,714,2
665,584,3
729,572,3
145,365,0
762,538,3
455,331,0
226,59,4
294,63,4
314,352,0
195,7,4
394,545,1
308,137,4
251,667,2
659,583,3
598,489,3
627,582,3
746,505,3
370,673,2
156,151,4
322,708,2
354,572,1
332,506,1
231,427,0
757,628,3
733,625,3
198,70,4
383,621,1
423,629,2
476,322,0
290,724,2
380,322,0
314,38,4
319,155,4
318,57,4
236,646,2
736,555,3
263,44,4
735,559,3
240,565,2
675,569,3
692,621,3
296,635,2
290,82,4
613,667,3
339,462,0
597,496,3
405,514,1
677,561,3
371,563,1
332,365,0
270,460,0
225,70,4
216,143,4
332,365,0
688,495,3
176,69,4
168,92,4
371,460,0
352,291,0
367,491,1
307,602,2
347,304,0
302,428,1
308,111,4
234,569,1
255,650,2
687,520,3
287,568,1
386,741,2
357,553,2
325,659,2
299,676,2
398,282,0
278,37,4
174,94,4
340,296,0
688,601,3
369,484,1
367,648,2
335,592,1
367,531,1
381,349,0
131,38,4
292,132,4
255,89,4
326,146,4
310,542,1
642,620,3
271,745,2
694,529,3
375,284,0
332,671,2
747,593,3
311,353,0
213,90,4
777,551,3
337,55,4
259,86,4
259,38,4
606,648,3
303,646,1
226,687,2
690,540,3
271,49,4
231,347,0
385,594,1
356,64,4
660,558,3
663,645,3
302,335,0
232,540,1
182,6,4
683,715,3
385,716,2
318,622,2
350,351,0
383,319,0
625,586,3
368,479,1
641,588,3
213,30,4
376,349,0
324,305,0
622,638,3
406,547,1
361,734,2
395,366,0
232,103,4
356,683,2
400,441,1
363,741,2
384,566,1
315,361,0
246,705,2
687,641,3
346,541,1
329,719,2
289,736,2
317,639,2
231,148,4
382,322,0
378,383,0
285,647,2
265,616,2
272,130,4
429,366,0
645,595,3
302,591,2
313,647,2
345,510,1
452,320,0
179,124,4
377,509,1
269,79,4
262,73,4
328,523,1
470,520,1
285,611,2
293,393,0
244,694,2
386,679,2
378,365,0
313,309,0
630,615,3
299,619,2
205,20,4
335,521,1
733,537,3
305,306,0
302,498,1
356,34,4
352,305,0
718,559,3
290,318,0
224,626,2
249,392,0
300,365,0
368,483,1
221,116,4
372,401,1
277,95,4
276,75,4
329,622,2
737,624,3
355,119,4
374,550,1
712,649,3
339,459,1
266,487,1
630,579,3
281,75,4
325,340,0
401,474,1
71,149,4
412,475,1
313,493,1
203,655,2
367,375,0
357,691,2
323,586,1
346,544,1
312,623,2
258,114,4
248,95,4
335,558,1
367,524,1
349,312,0
636,581,3
713,587,3
322,19,4
694,592,3
421,730,2
292,156,4
342,313,0
239,63,4
309,493,1
486,373,0
308,566,1
332,459,0
179,50,4
641,588,3
382,481,1
305,632,2
250,698,2
231,125,4
219,626,2
359,699,2
336,395,0
603,685,3
349,387,0
322,592,1
367,617,1
303,575,1
347,370,0
273,304,0
584,569,3
332,341,0
241,180,4
392,365,0
278,436,0
192,58,4
726,606,3
340,722,2
392,387,0
371,683,2
354,392,0
274,565,1
387,537,1
358,622,2
457,564,1
300,610,2
343,610,2
208,97,4
353,308,0
702,633,3
289,224,0
655,642,3
440,492,1
325,680,2
645,601,3
269,82,4
466,359,0
324,518,1
257,141,4
335,344,0
264,95,4
282,654,2
390,531,1
337,529,1
319,82,4
323,106,4
323,569,2
283,615,2
320,632,2
621,605,3
327,196,4
328,708,2
295,694,2
214,76,4
288,359,0
672,665,3
173,174,4
649,610,3
431,532,1
263,419,0
751,567,3
278,468,1
244,53,4
327,613,2
774,504,3
769,626,3
405,539,1
151,135,4
416,351,0
311,653,1
353,568,1
325,340,0
409,494,1
234,607,2
351,501,1
239,73,4
722,595,3
349,656,2
216,109,4
344,301,0
304,521,1
760,446,3
432,418,0
285,743,2
353,114,4
354,304,0
278,423,1
234,397,0
283,250,0
644,655,3
373,437,1
676,580,3
431,329,0
256,619,2
233,67,4
272,752,2
788,534,3
279,447,0
290,663,2
347,637,2
730,616,3
285,681,2
625,538,3
312,521,1
262,147,4
280,577,1
289,588,2
398,486,1
356,686,2
732,536,3
435,461,1
170,131,4
294,338,0
289,554,2
301,684,2
441,586,1
260,570,2
287,7,4
327,707,2
320,680,2
721,606,3
276,669,2
635,571,3
307,623,2
337,582,1
407,642,2
376,740,2
255,113,4
688,651,3
347,437,1
372,711,2
346,582,1
274,694,2
262,46,4
229,695,2
321,516,1
668,604,3
261,440,0
651,643,3
583,645,3
333,643,2
306,546,1
148,90,4
647,614,3
273,604,2
258,114,4
367,444,1
261,379,0
393,486,1
289,4,4
368,489,1
397,685,2
394,567,1
234,188,4
319,699,2
244,335,0
379,454,1
338,328,0
358,350,0
353,309,0
309,644,2
318,299,0
677,618,3
282,74,4
266,698,2
341,495,1
274,123,4
411,461,0
662,615,3
734,533,3
392,527,0
381,353,0
302,81,4
713,573,3
395,412,0
321,643,2
390,306,0
334,541,1
403,354,0
240,27,4
637,687,3
254,184,4
264,48,4
301,572,1
684,606,3
333,355,0
300,677,2
276,157,4
298,546,1
420,473,1
181,94,4
358,731,2
267,613,2
323,281,0
231,70,4
370,270,0
349,608,1
641,570,3
390,506,1
333,729,2
410,296,0
264,70,4
174,1,4
304,652,2
223,23,4
377,359,0
722,564,3
358,371,0
403,461,0
760,603,3
340,459,0
310,690,2
311,538,2
364,257,0
331,378,0
328,350,0
394,559,1
329,465,1
387,534,1
372,411,0
460,508,1
438,572,1
378,513,1
424,14,4
302,75,4
413,486,1
730,625,3
253,575,1
742,542,3
256,57,4
378,716,2
322,561,1
610,596,3
373,322,0
423,517,1
779,630,3
717,657,3
293,417,0
778,531,3
257,52,4
388,422,0
424,341,0
678,628,3
300,91,4
329,343,0
737,542,3
728,591,3
371,573,1
236,12,4
738,615,3
294,442,0
309,367,0
439,354,0
744,591,3
181,32,4
292,11,4
255,93,4
334,351,0
374,413,0
314,554,1
396,464,0
414,347,0
274,37,4
214,27,4
603,512,3
731,619,3
380,620,1
335,377,0
325,116,4
245,699,2
232,577,1
283,16,4
253,404,0
639,598,3
298,382,0
205,51,4
727,529,3
711,660,3
351,287,0
251,600,2
221,122,4
666,612,3
301,651,2
299,628,2
313,373,0
359,494,1
369,634,2
317,696,2
386,493,1
292,443,1
179,86,4
256,115,4
338,652,2
619,556,3
201,105,4
687,516,3
401,447,1
304,75,4
398,415,0
266,60,4
240,88,4
375,681,2
266,119,4
746,590,3
317,669,2
364,199,0
404,282,0
166,96,4
330,63,4
337,339,0
819,563,3
628,546,3
191,43,4
319,682,2
337,366,0
249,784,2
281,738,2
174,79,4
262,392,0
220,71,4
725,617,3
231,640,2
156,90,4
667,529,3
299,770,2
351,593,1
185,69,4
671,547,3
343,523,1
354,394,0
300,533,1
220,631,2
307,690,2
391,557,1
326,371,0
226,35,4
341,337,0
311,332,0
134,92,4
407,615,1
586,577,3
709,643,3
648,661,3
249,302,0
473,578,1
325,717,2
679,630,3
358,506,1
262,646,2
761,574,3
343,604,1
308,530,1
636,614,3
206,105,4
651,555,3
407,303,0
293,444,0
340,627,2
790,608,3
422,335,0
384,412,0
263,115,4
155,62,4
374,404,1
351,696,2
342,681,2
569,598,3
385,442,1
251,69,4
329,544,1
159,326,0
340,634,2
238,109,4
350,586,1
266,707,2
213,135,4
356,563,1
236,12,4
363,533,1
265,1,4
367,307,0
302,282,0
331,750,2
331,438,1
348,551,1
335,452,0
236,111,4
619,587,3
239,110,4
702,567,3
347,105,4
239,395,0
354,556,1
317,345,0
305,458,1
224,51,4
319,582,2
707,586,3
726,626,3
378,332,0
705,545,3
305,341,0
634,675,3
333,387,0
323,310,0
650,579,3
349,316,0
676,645,3
240,723,2
790,602,3
676,571,3
289,387,1
373,490,1
289,766,2
330,706,2
380,511,1
354,685,2
371,487,1
457,496,1
694,535,3
284,533,1
682,579,3
262,122,4
198,80,4
223,153,4
326,625,2
688,596,3
272,72,4
341,295,0
189,43,4
668,575,3
265,407,1
400,310,0
359,529,1
672,666,3
272,689,2
435,435,1
337,631,2
224,66,4
227,65,4
368,303,0
223,384,0
608,642,3
427,431,1
646,658,3
670,611,3
218,622,2
320,313,0
413,360,0
304,732,2
301,557,1
295,607,2
637,644,3
324,344,0
112,96,4
326,322,0
682,679,3
243,295,0
380,320,0
632,570,3
333,510,1
359,634,2
372,619,2
321,531,1
260,330,0
661,605,3
410,581,1
257,43,4
352,653,2
337,657,2
688,635,3
252,18,4
259,630,2
246,19,4
312,583,1
339,325,0
416,485,1
258,58,4
283,574,1
369,406,0
372,349,0
243,661,2
354,631,2
626,550,3
282,526,1
272,513,1
693,646,3
325,593,1
731,645,3
228,360,0
638,591,3
301,526,1
342,358,0
325,480,1
353,372,0
363,527,1
735,535,3
306,704,2
278,500,2
364,505,1
335,556,1
716,576,3
736,547,3
645,628,3
373,582,1
248,356,0
725,570,3
415,373,0
274,7,4
732,667,3
323,139,4
301,708,2
210,96,4
196,75,4
348,462,1
681,595,3
312,367,0
604,571,3
676,541,3
353,399,0
235,13,4
195,138,4
268,709,2
447,556,1
289,707,2
351,354,0
317,608,1
321,660,2
388,451,1
345,508,1
361,470,1
362,595,1
370,294,0
687,775,3
367,681,2
287,555,1
251,34,4
347,504,1
247,438,1
301,669,2
354,409,1
848,491,3
341,597,1
124,18,4
225,114,4
271,674,2
702,588,3
699,585,3
309,59,4
279,134,4
686,631,3
326,544,1
262,680,2
382,357,0
326,246,0
334,149,4
335,496,1
320,21,4
374,409,0
308,311,0
611,616,3
351,686,2
359,77,4
311,174,4
388,327,0
248,391,0
204,70,4
414,511,1
382,554,1
361,470,1
214,34,4
257,633,2
136,107,4
317,282,0
412,545,1
476,520,1
387,568,2
330,714,2
726,636,3
208,117,4
238,92,4
333,502,1
238,339,0
644,534,3
300,652,2
316,470,1
744,637,3
188,39,4
259,614,2
430,358,0
701,610,3
216,606,2
232,83,4
703,502,3
346,377,0
324,712,2
300,36,4
737,588,3
293,563,1
304,501,1
384,551,1
334,582,1
271,676,2
387,728,2
313,645,2
377,295,0
370,447,0
151,96,4
213,30,4
336,388,0
645,578,3
332,499,1
310,335,0
300,555,1
310,550,1
385,769,2
692,534,3
303,357,0
252,78,4
672,612,3
296,671,2
674,590,3
397,377,0
348,137,4
210,62,4
355,321,0
668,566,3
325,523,2
211,68,4
264,116,4
660,568,3
280,642,2
276,722,2
361,527,1
335,644,2
695,512,3
810,594,3
199,27,4
644,597,3
280,519,1
340,708,2
440,430,0
679,570,3
331,363,0
652,576,3
230,85,4
321,652,2
446,583,1
306,140,4
328,641,2
585,572,3
441,731,2
452,402,0
152,128,4
200,198,4
297,411,0
424,494,1
371,626,1
655,641,3
371,573,1
402,345,0
287,641,2
461,526,1
599,550,3
295,673,2
682,628,3
237,97,4
389,607,1
327,524,1
661,630,3
453,693,2
715,616,3
252,88,4
262,597,1
683,621,3
289,365,0
674,604,3
404,329,0
341,701,2
345,94,4
394,527,1
298,694,2
383,380,0
392,634,2
262,76,4
307,270,0
315,630,2
722,608,3
301,104,4
421,395,0
244,40,4
215,36,4
411,492,1
768,536,3
309,625,2
666,612,3
214,115,4
286,311,0
375,505,1
336,350,0
380,525,1
687,619,3
409,454,1
286,79,4
669,522,3
629,667,3
254,119,4
334,329,0
761,498,3
395,592,1
709,597,3
329,764,2
246,383,0
735,585,3
667,621,3
289,639,2
210,60,4
247,58,4
376,339,0
378,426,1
687,611,3
716,689,3
242,101,4
307,752,2
442,473,1
605,593,3
293,617,2
358,422,0
394,404,0
272,25,4
254,0,4
232,94,4
134,21,4
320,562,1
362,570,1
749,582,3
634,610,3
630,644,3
328,63,4
282,593,2
641,613,3
281,68,4
643,579,3
352,431,1
310,273,0
427,318,0
310,625,2
329,280,0
266,708,2
191,125,4
329,671,2
262,692,2
274,340,0
330,492,1
333,722,2
312,695,2
337,625,2
347,697,2
307,347,0
271,91,4
345,355,0
349,325,0
287,726,2
349,465,1
329,735,2
278,82,4
379,736,2
161,111,4
709,590,3
722,598,3
268,407,0
342,627,2
217,170,4
648,583,3
414,628,1
305,690,2
357,633,2
390,547,1
280,484,1
522,675,2
416,475,1
365,656,2
308,725,2
259,19,4
402,310,0
230,707,2
347,52,4
373,502,1
686,569,3
228,580,1
241,93,4
391,514,1
373,474,1
598,615,3
426,564,1
654,622,3
449,470,1
177,95,4
760,657,3
343,418,0
209,80,4
608,514,3
329,617,1
677,632,3
200,65,4
597,580,3
311,113,4
266,75,4
275,364,0
310,359,0
663,525,3
277,27,4
631,685,3
705,542,3
338,477,1
664,673,3
264,20,4
696,570,3
408,283,0
409,672,2
263,8,4
668,561,3
810,554,3
312,30,4
315,57,4
772,620,3
709,567,3
336,616,2
731,585,3
293,717,2
369,697,2
293,683,2
748,546,3
379,304,0
334,530,1
264,691,2
313,595,1
344,120,4
449,338,0
258,669,2
411,517,1
281,97,4
216,100,4
275,625,1
691,584,3
288,717,2
275,387,0
315,722,2
208,90,4
257,178,4
404,659,2
312,305,0
397,559,1
307,501,1
303,679,2
281,715,2
759,613,3
289,343,0
345,607,2
348,648,2
784,593,3
332,376,0
283,661,2
418,529,1
669,643,3
318,628,2
282,382,0
341,446,1
408,338,0
376,509,1
269,628,2
294,84,4
475,643,2
730,513,3
689,586,3
672,568,3
757,611,3
657,675,3
234,412,0
402,371,0
283,121,4
237,635,2
176,85,4
716,609,3
258,56,4
366,692,2
580,672,3
299,728,2
703,565,3
153,115,4
613,626,3
265,642,2
313,742,2
599,705,3
394,633,2
305,72,4
649,563,3
731,594,3
581,639,3
306,480,1
138,8,4
376,499,1
736,537,3
302,103,4
362,669,2
276,133,4
189,174,4
371,646,2
319,251,0
286,443,1
649,609,3
242,4,4
463,511,1
397,512,1
369,658,2
298,733,2
307,350,0
374,378,0
592,650,3
328,274,0
323,395,0
307,239,0
344,574,1
229,35,4
316,488,1
622,555,3
455,712,2
386,418,0
181,65,4
641,563,3
406,515,1
708,706,3
148,23,4
318,338,0
637,597,3
336,476,1
232,352,0
347,610,2
295,597,2
445,316,0
671,592,3
253,689,2
280,321,0
393,519,1
415,516,1
254,43,4
344,588,1
305,702,2
349,444,0
318,271,0
312,341,0
708,563,3
440,380,0
264,84,4
248,141,4
310,489,1
338,92,4
364,571,1
286,545,1
97,47,4
676,637,3
695,551,3
709,628,3
356,713,2
287,312,0
365,707,2
279,712,2
733,601,3
374,389,0
292,553,1
660,487,3
394,367,0
325,556,1
299,424,0
267,90,4
652,581,3
385,444,0
223,47,4
218,182,4
410,549,1
210,6,4
303,665,2
332,641,2
731,559,3
451,286,0
374,268,0
747,554,3
230,654,2
278,79,4
295,543,1
706,613,3
321,165,4
656,600,3
407,459,1
324,539,1
242,71,4
421,300,0
215,55,4
307,122,4
736,656,3
765,596,3
283,359,0
199,11,4
608,621,3
316,591,2
283,343,0
306,262,0
343,527,1
384,339,0
337,539,1
674,544,3
245,105,4
285,645,2
357,538,1
242,503,1
220,9,4
385,491,1
327,299,0
701,596,3
730,621,3
784,612,3
288,17,4
643,546,3
346,692,2
266,286,0
319,543,1
250,661,2
214,23,4
385,291,0
438,335,0
362,365,0
194,205,4
255,643,2
355,552,1
427,728,2
268,351,0
709,563,3
626,632,3
409,536,1
412,560,1
227,21,4
661,626,3
338,399,0
476,432,1
368,425,0
610,478,3
270,535,1
409,488,1
305,669,2
376,336,0
223,117,4
649,565,3
317,529,1
652,578,3
243,667,2
732,668,3
334,566,2
690,571,3
295,526,1
327,415,0
340,703,2
300,631,2
248,124,4
216,31,4
401,427,1
243,506,1
687,595,3
400,332,0
261,79,4
148,97,4
287,119,4
692,553,3
229,95,4
457,499,1
230,109,4
379,515,1
655,570,3
190,88,4
719,613,3
339,570,1
371,352,0
288,95,4
341,525,1
702,598,3
260,7,4
309,611,1
243,42,4
314,555,1
363,669,2
247,344,0
326,270,0
282,638,2
408,334,0
671,664,3
331,453,1
261,699,2
621,584,3
331,466,1
170,115,4
274,613,2
363,338,0
418,604,1
359,726,2
352,307,0
436,418,0
289,727,2
206,67,4
690,631,3
333,592,2
240,61,4
377,515,1
281,58,4
310,520,1
395,392,0
387,500,1
422,307,0
207,63,4
300,617,2
370,732,2
717,645,3
241,419,0
354,476,1
265,408,0
307,463,0
324,697,2
274,640,2
353,583,1
251,90,4
303,47,4
445,717,2
249,1,4
369,408,0
450,485,1
272,714,2
360,389,0
338,299,0
354,631,2
704,608,3
310,384,0
239,144,4
316,347,0
423,578,1
198,668,2
385,533,1
355,334,0
746,540,3
346,705,2
342,258,0
429,347,0
421,403,0
684,492,3
344,586,2
426,496,1
683,610,3
650,542,3
768,572,3
205,31,4
238,20,4
367,453,1
705,671,3
286,531,1
741,660,3
261,133,4
351,416,0
358,674,2
243,100,4
382,504,1
699,620,3
264,772,2
751,635,3
460,515,1
696,670,3
285,325,0
393,394,0
388,766,2
280,566,1
258,463,1
393,677,2
375,487,1
311,482,0
315,545,1
213,72,4
224,97,4
309,484,1
398,588,1
203,105,4
352,507,1
253,702,2
310,113,4
308,176,4
371,512,1
761,626,3
378,487,1
374,511,1
210,148,4
414,267,0
673,552,3
318,681,2
295,266,0
391,474,1
740,655,3
229,76,4
317,580,1
301,432,0
360,331,0
431,306,0
756,542,3
438,552,1
320,494,1
263,106,4
463,486,1
380,549,1
665,600,3
719,578,3
329,628,1
250,94,4
221,25,4
323,658,2
645,610,3
292,589,2
413,523,1
360,540,1
384,576,1
244,43,4
361,358,0
228,537,1
621,600,3
288,315,0
646,571,3
760,544,3
683,554,3
263,705,2
662,600,3
702,596,3
213,164,4
370,703,2
247,109,4
322,94,4
242,743,2
184,60,4
352,517,1
466,726,2
690,515,3
220,77,4
703,669,3
312,96,4
299,90,4
210,168,4
358,555,2
296,624,1
259,759,2
271,700,2
699,646,3
435,542,1
401,377,0
305,629,2
413,476,1
298,443,1
316,330,0
256,672,2
255,103,4
787,474,3
392,357,0
316,298,0
328,621,2
317,736,2
249,13,4
409,446,1
372,590,1
373,558,1
709,537,3
358,433,0
427,495,1
249,96,4
402,468,1
322,409,0
428,546,1
214,11,4
330,655,2
337,635,2
199,118,4
268,58,4
360,424,0
428,573,1
381,502,1
404,452,0
354,739,2
397,578,1
291,337,0
317,61,4
414,405,0
212,164,4
760,648,3
310,608,1
387,589,1
330,661,2
295,304,0
699,592,3
428,511,1
655,625,3
325,660,2
457,587,1
298,355,0
391,440,0
258,483,1
689,645,3
639,600,3
248,28,4
683,561,3
244,546,1
402,663,2
328,43,4
388,449,1
587,605,3
436,459,1
309,572,2
326,746,2
375,275,0
352,403,0
261,730,2
346,378,0
388,515,1
215,132,4
360,321,0
595,602,3
434,696,2
398,514,1
321,596,2
353,528,1
217,9,4
630,611,3
378,336,0
291,51,4
345,311,0
318,661,2
413,282,0
393,547,1
324,657,2
379,382,0
369,355,0
181,12,4
743,528,3
290,623,2
229,50,4
248,313,0
601,619,3
192,37,4
311,642,2
253,511,1
338,744,2
306,354,0
744,601,3
263,659,2
208,121,4
367,493,1
265,754,2
641,585,3
297,480,1
376,329,0
285,669,2
386,525,1
307,600,2
359,396,0
270,244,0
678,590,3
714,534,3
259,90,4
328,528,1
324,614,2
303,439,0
265,34,4
712,612,3
261,370,0
249,64,4
316,339,0
378,647,2
282,669,2
643,575,3
288,685,2
225,51,4
296,393,0
292,536,2
238,44,4
677,584,3
274,33,4
262,562,1
675,598,3
215,697,2
347,600,2
338,513,1
236,596,2
389,321,0
332,488,1
333,592,1
375,535,1
605,595,3
356,620,2
331,554,1
298,507,1
320,684,2
635,551,3
266,738,2
272,674,2
410,733,2
317,658,2
305,543,1
180,115,4
479,385,0
383,494,1
312,591,2
367,303,0
196,1,4
349,672,2
378,545,1
577,504,3
226,658,2
695,638,3
684,675,3
173,130,4
237,107,4
349,345,0
365,626,1
720,627,3
325,338,0
362,778,2
422,247,0
254,560,1
784,567,3
641,602,3
268,8,4
189,4,4
312,333,0
378,421,1
661,609,3
237,40,4
339,562,1
329,695,2
371,443,1
192,17,4
297,29,4
257,417,0
263,733,2
739,641,3
263,56,4
304,577,1
181,11,4
323,715,2
323,486,1
393,467,0
293,357,0
383,545,1
371,360,0
326,610,2
335,312,0
603,678,3
256,83,4
219,33,4
309,687,2
290,609,2
214,62,4
659,665,3
268,478,1
668,618,3
248,602,2
692,591,3
299,541,1
188,162,4
179,456,0
185,94,4
717,557,3
313,315,0
376,467,1
455,393,1
300,581,1
190,628,2
242,52,4
270,43,4
697,535,3
308,577,1
362,468,1
320,483,1
363,364,0
172,73,4
274,557,1
263,25,4
709,540,3
352,669,2
370,550,1
335,36,4
288,465,1
340,284,0
292,139,4
676,556,3
412,526,1
330,671,2
304,76,4
392,748,2
260,719,2
355,605,1
378,548,1
373,735,2
298,465,1
262,256,0
394,551,1
347,529,1
346,445,0
237,123,4
406,683,2
306,686,2
370,526,1
310,313,0
286,367,0
259,396,0
706,591,3
292,494,1
326,507,1
329,614,2
261,114,4
315,730,2
671,696,3
290,681,2
361,500,1
221,31,4
332,579,2
654,633,3
354,407,0
416,559,1
361,499,1
636,500,3
275,733,2
377,752,2
639,592,3
653,664,3
432,556,1
346,666,2
687,574,3
654,550,3
796,528,3
297,333,0
241,69,4
242,697,2
262,119,4
730,504,3
275,40,4
707,564,3
365,132,4
322,476,1
406,667,2
646,660,3
240,27,4
372,285,0
336,578,1
413,330,0
214,3,4
293,172,4
429,512,1
249,33,4
362,551,1
364,565,1
327,570,1
312,72,4
237,654,2
392,385,0
313,87,4
295,573,1
358,598,2
324,389,0
300,680,2
696,550,3
685,552,3
371,681,2
284,536,1
347,533,1
241,662,2
373,609,1
621,624,3
320,762,2
230,121,4
273,551,1
216,63,4
443,504,1
212,157,4
278,589,1
667,537,3
347,710,2
336,412,1
358,262,0
299,629,2
313,527,1
328,559,2
260,414,0
193,75,4
290,306,0
280,489,0
382,314,0
169,29,4
341,349,0
352,336,0
285,93,4
393,547,1
687,618,3
373,368,0
727,559,3
367,316,0
266,101,4
363,649,2
308,144,4
311,716,2
337,521,1
773,570,3
375,380,0
324,484,1
343,705,2
306,495,1
337,345,0
643,558,3
218,14,4
752,601,3
415,351,0
201,33,4
236,647,2
400,525,1
