566,400,1
531,420,1
562,433,1
479,635,2
633,674,0
428,736,2
435,713,2
410,726,2
562,450,1
624,132,4
584,442,1
652,611,0
569,407,1
568,646,0
469,733,2
617,183,4
647,656,0
539,410,1
556,405,1
409,765,2
568,501,1
126,60,3
591,629,0
531,449,1
540,459,1
642,591,0
641,127,4
616,618,0
569,679,0
542,664,0
208,49,3
560,403,1
643,148,4
572,644,0
581,628,0
434,725,2
471,652,2
128,73,3
427,705,2
446,667,2
441,679,2
464,451,1
104,81,3
672,147,4
566,420,1
503,355,1
70,80,3
609,635,0
131,43,3
452,712,2
83,79,3
556,428,1
137,52,3
482,699,2
583,139,4
625,655,0
144,102,3
403,679,2
582,695,0
621,579,0
631,133,4
444,646,2
587,646,0
535,401,1
485,697,2
438,640,2
591,599,0
536,481,1
643,621,0
507,417,1
457,721,2
641,167,4
520,449,1
106,67,3
608,683,0
642,146,4
379,674,2
666,146,4
668,154,4
634,652,0
516,450,1
478,681,2
653,177,4
548,482,1
652,156,4
586,160,4
647,624,0
599,606,0
435,684,2
116,38,3
633,612,0
99,81,3
680,655,0
572,635,0
510,430,1
603,393,1
645,656,0
683,179,4
98,37,3
588,514,1
656,659,0
607,631,0
555,449,1
580,672,0
132,82,3
605,146,4
524,391,1
532,487,1
527,389,1
141,75,3
652,152,4
555,442,1
478,654,2
607,627,0
143,86,3
440,721,2
659,120,4
626,171,4
623,636,0
160,71,3
472,689,2
598,634,0
118,49,3
388,694,2
605,630,0
640,634,0
578,653,0
631,124,4
603,157,4
583,443,1
115,101,3
644,105,4
416,701,2
468,728,2
662,622,0
628,187,4
429,645,2
478,695,2
604,161,4
666,104,4
566,433,1
603,649,0
452,683,2
569,378,1
367,662,2
515,423,1
574,431,1
428,719,2
447,755,2
622,186,4
444,648,2
122,89,3
670,166,4
512,472,1
582,613,0
581,158,4
599,635,0
136,44,3
570,124,4
468,436,1
592,640,0
453,696,2
444,669,2
520,478,1
517,442,1
592,130,4
577,620,0
502,507,1
520,451,1
467,420,1
109,76,3
563,683,0
595,651,0
606,140,4
542,433,1
610,662,0
627,100,4
428,705,2
582,626,0
181,62,3
476,723,2
608,129,4
557,472,1
183,80,3
624,631,0
613,201,4
605,602,0
610,93,4
487,411,1
469,712,2
632,616,0
624,633,0
614,611,0
469,424,1
643,174,4
490,407,1
661,100,4
635,634,0
496,426,1
570,413,1
631,598,0
632,168,4
420,731,2
108,130,3
124,120,3
105,98,3
598,618,0
626,632,0
526,462,1
82,153,3
130,117,3
559,374,1
450,691,2
597,645,0
507,415,1
642,618,0
571,402,1
495,443,1
613,645,0
138,55,3
617,102,4
537,184,4
614,629,0
606,599,0
643,645,0
651,148,4
574,435,1
693,156,4
135,69,3
640,642,0
614,148,4
133,122,3
448,702,2
191,90,3
139,79,3
642,144,4
150,48,3
659,165,4
545,422,1
525,429,1
645,177,4
579,410,1
653,637,0
638,146,4
446,660,2
169,99,3
651,153,4
448,659,2
132,11,3
645,197,4
522,367,1
441,719,2
522,417,1
635,682,0
522,482,1
611,170,4
387,692,2
642,648,0
616,141,4
593,630,0
426,696,2
636,145,4
634,191,4
650,659,0
598,601,0
638,173,4
103,23,3
415,680,2
178,74,3
596,636,0
626,623,0
541,407,1
600,410,1
123,71,3
568,683,0
111,75,3
163,60,3
549,399,1
114,136,3
632,136,4
405,705,2
459,661,2
590,621,0
614,674,0
658,180,4
639,133,4
587,155,4
665,125,4
404,636,2
537,419,1
618,127,4
472,717,2
591,199,4
627,631,0
655,112,4
373,658,2
155,77,3
73,115,3
390,721,2
73,16,3
637,174,4
518,451,1
489,698,2
412,694,2
400,731,2
564,624,0
617,548,0
584,388,1
652,137,4
673,142,4
730,99,4
103,56,3
85,40,3
172,35,3
407,663,2
103,57,3
110,51,3
93,13,3
605,614,0
650,149,4
115,63,3
417,688,2
133,23,3
562,464,1
541,470,1
479,695,2
560,412,1
543,475,1
435,715,2
132,54,3
663,168,4
464,436,1
133,46,3
121,26,3
427,723,2
590,640,0
68,51,3
113,60,3
648,163,4
147,80,3
637,156,4
156,63,3
596,692,0
604,650,0
411,699,2
616,653,0
636,209,4
554,642,0
129,98,3
125,51,3
606,569,0
652,130,4
519,471,1
585,596,0
532,460,1
585,632,0
622,601,0
465,715,2
544,435,1
127,110,3
484,401,1
615,653,0
621,665,0
587,186,4
449,686,2
433,657,2
432,738,2
679,620,0
666,705,0
629,119,4
138,60,3
168,85,3
114,81,3
547,428,1
404,674,2
572,497,1
682,232,4
182,39,3
107,89,3
94,59,3
572,400,1
148,90,3
133,101,3
449,635,2
517,400,1
577,121,4
578,420,1
512,457,1
623,648,0
144,57,3
175,87,3
634,125,4
603,160,4
116,57,3
121,22,3
444,739,2
438,689,2
515,414,1
563,377,1
532,419,1
184,57,3
429,684,2
506,443,1
519,423,1
535,445,1
564,409,1
510,436,1
88,47,3
689,121,4
568,384,1
454,610,2
538,509,1
475,719,2
622,631,0
658,114,4
631,607,0
398,744,2
424,673,2
517,430,1
627,151,4
465,454,1
543,466,1
124,84,3
666,123,4
675,642,0
173,24,3
599,653,0
633,678,0
91,35,3
515,423,1
437,685,2
513,427,1
105,29,3
87,60,3
583,652,0
583,579,0
435,700,2
435,662,2
550,411,1
511,452,1
128,51,3
369,661,2
635,642,0
154,77,3
657,99,4
568,581,0
548,469,1
512,419,1
441,659,2
449,642,2
141,99,3
674,613,0
474,712,2
93,59,3
585,607,0
633,148,4
471,698,2
536,447,1
592,642,0
634,593,0
626,675,0
142,51,3
665,624,0
496,382,1
71,56,3
453,631,2
499,451,1
171,99,3
645,672,0
674,135,4
429,692,2
521,399,1
448,654,2
484,641,2
86,72,3
657,621,0
588,386,1
644,163,4
660,113,4
583,434,1
418,688,2
102,66,3
666,137,4
77,46,3
546,474,1
454,689,2
619,157,4
492,444,1
509,427,1
144,44,3
647,109,4
105,59,3
430,657,2
123,51,3
167,1,3
636,126,4
544,608,0
627,161,4
626,611,0
123,29,3
641,156,4
459,681,2
579,422,1
519,415,1
648,122,4
121,60,3
436,674,2
612,150,4
597,164,4
669,81,4
95,22,3
107,64,3
584,618,0
629,646,0
102,101,3
659,170,4
438,625,2
649,115,4
536,459,1
568,408,1
614,658,0
424,659,2
595,204,4
550,424,1
636,180,4
631,585,0
104,38,3
631,657,0
663,665,0
513,390,1
517,443,1
115,84,3
609,614,0
535,406,1
578,418,1
97,43,3
477,676,2
108,10,3
449,447,1
395,686,2
564,452,1
573,433,1
578,140,4
582,550,0
439,689,2
397,677,2
656,144,4
666,99,4
454,640,2
674,591,0
600,140,4
597,621,0
126,78,3
497,687,2
646,122,4
668,148,4
501,412,1
625,670,0
446,687,2
662,153,4
420,690,2
606,148,4
93,86,3
457,682,2
637,194,4
646,150,4
639,166,4
568,443,1
138,57,3
655,185,4
610,616,0
449,726,2
660,657,0
103,102,3
635,91,4
414,648,2
584,458,1
160,37,3
663,603,0
99,58,3
587,673,0
505,435,1
564,439,1
665,174,4
429,738,2
88,72,3
602,69,4
63,95,3
632,632,0
598,650,0
587,683,0
435,683,2
574,660,0
626,149,4
103,50,3
545,408,1
169,27,3
129,84,3
607,630,0
467,745,2
118,72,3
439,684,2
615,166,4
588,616,0
583,589,0
609,104,4
483,414,1
616,153,4
582,680,0
443,691,2
163,35,3
159,29,3
447,690,2
603,405,1
459,702,2
546,456,1
671,684,0
578,628,0
612,638,0
123,79,3
128,47,3
524,413,1
155,70,3
416,668,2
452,715,2
551,451,1
624,689,0
638,611,0
558,424,1
468,682,2
603,121,4
617,153,4
474,656,2
594,662,0
487,721,2
454,696,2
190,81,3
582,605,0
586,634,0
520,387,1
663,628,0
691,635,0
138,64,3
693,63,4
151,85,3
565,446,1
677,136,4
616,424,1
494,448,1
438,731,2
613,125,4
92,79,3
465,693,2
646,155,4
436,680,2
648,621,0
445,657,2
602,123,4
640,633,0
678,159,4
617,645,0
461,690,2
635,151,4
509,661,2
610,656,0
432,635,2
605,133,4
594,444,1
629,188,4
609,99,4
605,692,0
365,668,2
117,78,3
603,120,4
145,68,3
443,697,2
528,404,1
454,729,2
477,707,2
659,117,4
464,683,2
88,99,3
634,177,4
521,438,1
651,168,4
464,481,1
139,85,3
664,141,4
616,429,1
521,394,1
529,447,1
574,437,1
427,723,2
163,64,3
565,609,0
678,130,4
607,660,0
581,153,4
405,686,2
658,668,0
172,33,3
137,64,3
640,601,0
136,114,3
620,645,0
651,602,0
648,697,0
516,432,1
123,45,3
111,53,3
593,596,0
598,650,0
445,682,2
150,75,3
627,637,0
116,74,3
644,157,4
608,128,4
134,82,3
581,457,1
420,715,2
466,698,2
710,136,4
137,47,3
598,641,0
136,81,3
446,651,2
602,169,4
109,123,3
547,466,1
670,128,4
463,453,1
115,52,3
618,609,0
418,737,2
467,663,2
688,169,4
537,409,1
454,732,2
635,156,4
689,190,4
172,61,3
122,59,3
466,420,1
437,690,2
645,188,4
608,612,0
556,465,1
608,699,0
563,436,1
661,167,4
414,690,2
532,425,1
96,1,3
630,657,0
624,643,0
592,124,4
144,56,3
569,627,0
463,723,2
602,141,4
613,595,0
632,658,0
611,632,0
624,663,0
381,752,2
531,433,1
483,747,2
649,235,4
129,36,3
131,68,3
660,223,4
96,65,3
438,649,2
128,67,3
643,127,4
666,177,4
605,631,0
83,4,3
424,688,2
639,121,4
620,168,4
663,158,4
129,100,3
666,88,4
611,611,0
92,57,3
549,449,1
608,444,1
667,170,4
632,170,4
494,484,1
429,697,2
119,81,3
466,407,1
424,657,2
622,119,4
600,129,4
447,670,2
568,676,0
106,98,3
617,594,0
507,396,1
111,37,3
637,145,4
609,679,0
543,426,1
536,449,1
621,592,0
468,704,2
625,631,0
599,678,0
521,439,1
498,473,1
451,702,2
442,728,2
397,634,2
675,119,4
696,218,4
595,623,0
675,134,4
631,661,0
110,86,3
614,606,0
515,436,1
531,415,1
633,661,0
577,129,4
537,399,1
529,442,1
657,133,4
524,415,1
536,451,1
480,457,1
546,447,1
662,655,0
572,399,1
597,633,0
542,409,1
630,696,0
528,453,1
517,504,1
643,134,4
530,480,1
672,141,4
629,131,4
519,485,1
590,636,0
438,716,2
440,695,2
136,61,3
579,665,0
192,37,3
519,451,1
631,629,0
539,707,0
639,180,4
614,448,1
596,652,0
640,618,0
542,402,1
587,657,0
599,606,0
614,629,0
435,663,2
498,459,1
541,449,1
585,440,1
550,398,1
502,455,1
423,745,2
441,693,2
527,375,1
130,83,3
98,61,3
562,434,1
546,435,1
462,733,2
697,143,4
587,590,0
610,168,4
78,81,3
654,112,4
593,696,0
601,155,4
118,44,3
625,119,4
590,619,0
412,659,2
453,665,2
596,629,0
522,430,1
663,159,4
156,53,3
611,148,4
671,131,4
142,73,3
593,618,0
153,84,3
47,58,3
475,739,2
621,591,0
148,112,3
117,114,3
566,433,1
646,688,0
688,642,0
388,671,2
546,446,1
679,127,4
437,683,2
492,647,2
583,603,0
627,107,4
548,461,1
417,750,2
550,444,1
116,88,3
529,400,1
635,656,0
121,49,3
394,697,2
389,716,2
660,99,4
519,427,1
56,25,3
613,169,4
634,703,0
402,682,2
608,610,0
550,469,1
522,454,1
659,140,4
670,200,4
428,713,2
591,156,4
586,690,0
119,60,3
554,382,1
438,678,2
606,121,4
549,339,1
548,428,1
644,124,4
644,625,0
446,763,2
622,630,0
479,454,1
476,430,1
137,61,3
627,156,4
507,434,1
576,398,1
478,474,1
176,108,3
78,53,3
622,93,4
490,403,1
72,91,3
416,656,2
43,25,3
428,707,2
595,655,0
588,653,0
433,652,2
671,650,0
621,635,0
645,171,4
641,70,4
617,100,4
567,417,1
584,163,4
515,415,1
551,622,0
118,60,3
430,718,2
443,676,2
553,351,1
107,87,3
398,685,2
423,622,2
612,588,0
598,662,0
617,167,4
632,69,4
647,156,4
574,452,1
683,627,0
138,102,3
611,641,0
448,658,2
536,449,1
421,683,2
499,694,2
456,675,2
126,52,3
641,128,4
599,146,4
616,118,4
424,729,2
646,595,0
124,95,3
597,603,0
527,469,1
629,131,4
585,631,0
106,66,3
487,719,2
592,629,0
456,728,2
381,683,2
568,431,1
595,663,0
123,81,3
595,602,0
160,107,3
655,116,4
592,152,4
133,77,3
148,88,3
401,678,2
574,613,0
418,716,2
517,431,1
160,51,3
613,675,0
142,36,3
126,32,3
148,71,3
644,653,0
617,167,4
623,162,4
129,71,3
656,181,4
526,474,1
505,412,1
93,58,3
591,619,0
585,677,0
631,130,4
594,626,0
568,622,0
420,685,2
644,689,0
619,136,4
417,675,2
450,660,2
456,736,2
133,111,3
598,605,0
536,456,1
678,143,4
468,686,2
639,142,4
653,658,0
678,678,0
659,622,0
442,688,2
551,485,1
532,405,1
464,691,2
140,46,3
499,419,1
647,148,4
674,615,0
591,663,0
552,463,1
510,730,2
609,171,4
404,704,2
642,641,0
635,119,4
583,651,0
608,622,0
581,440,1
639,154,4
627,652,0
487,406,1
557,433,1
591,109,4
420,726,2
618,123,4
628,118,4
142,64,3
587,645,0
455,728,2
509,432,1
538,417,1
496,727,2
658,644,0
530,462,1
608,638,0
411,633,2
505,432,1
564,670,0
617,680,0
681,166,4
432,670,2
535,466,1
511,436,1
539,374,1
638,126,4
615,639,0
679,172,4
172,43,3
656,196,4
637,610,0
415,683,2
84,51,3
171,63,3
598,657,0
75,46,3
625,618,0
632,663,0
544,420,1
614,150,4
663,147,4
617,660,0
613,139,4
468,676,2
541,502,1
449,702,2
121,61,3
99,50,3
623,712,0
657,56,4
141,59,3
554,433,1
493,392,1
639,612,0
381,676,2
547,450,1
495,423,1
147,92,3
534,394,1
106,69,3
438,442,1
432,694,2
578,568,0
725,201,4
133,115,3
644,575,0
186,39,3
513,455,1
595,158,4
415,655,2
646,200,4
602,577,0
437,657,2
118,65,3
617,629,0
581,573,0
621,679,0
614,112,4
524,394,1
117,68,3
678,125,4
602,672,0
497,437,1
428,696,2
530,459,1
382,736,2
614,152,4
537,379,1
627,204,4
615,124,4
428,716,2
628,128,4
401,699,2
437,688,2
438,727,2
673,200,4
606,686,0
90,123,3
497,424,1
634,673,0
117,92,3
136,58,3
449,701,2
649,178,4
597,185,4
713,150,4
593,632,0
577,681,0
574,402,1
449,703,2
611,117,4
533,387,1
167,30,3
425,698,2
566,393,1
613,658,0
575,493,1
399,709,2
663,142,4
136,58,3
559,443,1
644,138,4
656,140,4
612,620,0
405,739,2
611,200,4
495,422,1
615,155,4
530,450,1
580,449,1
639,572,0
417,670,2
553,414,1
620,680,0
629,639,0
642,621,0
696,122,4
599,652,0
415,671,2
525,434,1
114,61,3
538,416,1
516,515,1
178,84,3
623,170,4
116,69,3
520,463,1
597,607,0
407,733,2
626,134,4
541,634,0
603,671,0
117,55,3
690,136,4
655,687,0
160,47,3
667,192,4
657,105,4
157,90,3
393,666,2
427,682,2
402,655,2
464,656,2
538,444,1
667,650,0
676,674,0
132,50,3
660,640,0
537,409,1
635,106,4
614,172,4
515,363,1
664,649,0
77,41,3
639,156,4
476,460,1
628,164,4
545,399,1
458,662,2
678,155,4
628,136,4
149,34,3
401,754,2
499,661,2
507,445,1
677,180,4
611,131,4
476,730,2
421,669,2
136,65,3
647,116,4
633,188,4
638,141,4
494,452,1
412,712,2
553,413,1
579,642,0
148,32,3
557,439,1
451,652,2
402,726,2
586,632,0
171,45,3
101,62,3
689,136,4
148,72,3
93,6,3
448,699,2
143,111,3
670,188,4
640,627,0
597,612,0
658,96,4
643,125,4
454,704,2
80,83,3
609,138,4
536,395,1
486,676,2
626,628,0
580,585,0
441,717,2
171,33,3
80,78,3
515,460,1
630,653,0
459,740,2
440,670,2
568,413,1
622,152,4
150,87,3
604,135,4
666,183,4
448,618,2
423,716,2
574,633,0
596,146,4
116,8,3
517,493,1
603,125,4
536,388,1
445,669,2
664,154,4
527,384,1
616,641,0
621,657,0
618,633,0
628,160,4
628,173,4
576,434,1
529,467,1
419,702,2
391,720,2
695,146,4
574,186,4
525,415,1
608,177,4
606,142,4
86,70,3
127,40,3
421,659,2
468,389,1
633,607,0
639,158,4
519,450,1
648,139,4
394,673,2
509,433,1
378,704,2
411,683,2
635,623,0
629,660,0
600,148,4
575,469,1
547,408,1
124,54,3
536,375,1
646,681,0
558,668,0
577,149,4
43,92,3
556,431,1
442,695,2
624,126,4
429,732,2
580,167,4
706,113,4
130,39,3
156,83,3
630,563,0
584,672,0
550,404,1
545,468,1
609,638,0
114,49,3
663,641,0
404,698,2
646,147,4
591,416,1
445,701,2
501,746,2
624,187,4
568,640,0
128,76,3
514,404,1
595,180,4
615,129,4
131,91,3
450,705,2
122,62,3
564,383,1
644,615,0
559,492,1
631,118,4
131,83,3
645,118,4
527,699,0
635,180,4
531,446,1
517,435,1
421,669,2
515,452,1
624,220,4
441,714,2
612,637,0
684,133,4
107,47,3
131,49,3
473,689,2
498,437,1
545,459,1
178,22,3
633,161,4
616,160,4
533,441,1
598,587,0
507,401,1
104,39,3
409,678,2
642,187,4
642,631,0
500,420,1
110,94,3
131,96,3
657,88,4
550,401,1
542,468,1
497,414,1
130,48,3
628,682,0
533,445,1
627,106,4
405,694,2
591,432,1
678,152,4
509,445,1
427,690,2
425,648,2
488,399,1
657,563,0
613,127,4
402,654,2
629,157,4
616,618,0
616,633,0
581,675,0
618,76,4
518,388,1
493,676,2
648,161,4
633,85,4
516,469,1
590,153,4
519,391,1
619,186,4
87,115,3
434,724,2
581,645,0
623,652,0
518,447,1
611,663,0
649,135,4
101,69,3
151,63,3
528,460,1
412,683,2
661,152,4
589,641,0
595,421,1
101,57,3
122,95,3
644,142,4
68,54,3
609,636,0
617,615,0
389,723,2
164,74,3
457,687,2
636,135,4
489,668,2
619,88,4
620,666,0
140,54,3
512,433,1
704,135,4
432,732,2
506,694,2
624,171,4
415,675,2
29,62,3
629,136,4
577,162,4
598,694,0
606,636,0
423,701,2
90,88,3
596,622,0
413,679,2
112,40,3
567,419,1
392,637,2
437,656,2
460,721,2
634,174,4
375,649,2
653,620,0
620,179,4
435,675,2
442,715,2
661,200,4
539,629,0
677,150,4
603,668,0
512,480,1
524,493,1
175,68,3
538,412,1
642,153,4
458,636,2
99,21,3
145,99,3
576,646,0
79,14,3
420,650,2
610,174,4
89,81,3
604,125,4
567,405,1
522,449,1
638,625,0
509,458,1
591,652,0
620,151,4
665,122,4
105,52,3
449,720,2
579,673,0
605,415,1
423,684,2
644,179,4
592,461,1
514,390,1
449,690,2
426,659,2
620,651,0
141,74,3
388,680,2
556,495,1
171,75,3
505,446,1
644,628,0
178,83,3
409,712,2
547,444,1
128,75,3
145,79,3
81,97,3
624,587,0
533,658,0
471,697,2
126,69,3
546,403,1
576,461,1
611,648,0
597,648,0
124,38,3
574,598,0
108,33,3
514,450,1
591,175,4
497,423,1
611,611,0
534,405,1
128,35,3
623,631,0
582,665,0
508,441,1
612,585,0
127,111,3
542,421,1
701,123,4
631,113,4
103,68,3
89,89,3
623,115,4
641,618,0
620,645,0
638,134,4
123,50,3
121,83,3
431,731,2
579,425,1
681,200,4
662,164,4
608,629,0
636,635,0
562,431,1
443,700,2
116,65,3
476,668,2
618,177,4
616,122,4
511,456,1
155,68,3
669,662,0
535,447,1
642,172,4
586,656,0
396,713,2
549,186,4
621,653,0
634,114,4
669,121,4
511,411,1
116,89,3
130,77,3
629,591,0
564,465,1
625,121,4
628,183,4
544,397,1
510,476,1
617,635,0
163,53,3
661,153,4
626,179,4
440,684,2
545,423,1
641,693,0
562,432,1
631,91,4
560,646,0
570,190,4
626,178,4
653,571,0
502,431,1
670,161,4
528,427,1
155,99,3
527,439,1
103,80,3
648,666,0
454,687,2
434,726,2
410,659,2
595,114,4
667,148,4
135,58,3
533,408,1
147,94,3
615,615,0
631,610,0
495,706,2
622,155,4
471,672,2
650,601,0
110,73,3
416,742,2
623,155,4
497,694,2
568,469,1
593,151,4
77,78,3
620,651,0
584,588,0
614,585,0
187,76,3
609,679,0
149,38,3
438,683,2
113,27,3
147,77,3
533,411,1
572,407,1
116,100,3
694,167,4
594,673,0
614,169,4
187,17,3
614,630,0
536,451,1
671,104,4
509,431,1
647,116,4
668,675,0
173,82,3
539,629,0
617,612,0
686,170,4
626,143,4
623,166,4
634,164,4
503,433,1
531,419,1
660,203,4
112,9,3
620,677,0
517,384,1
442,695,2
609,661,0
177,93,3
391,684,2
467,682,2
665,146,4
661,129,4
450,695,2
598,114,4
690,121,4
156,48,3
647,637,0
365,682,2
528,444,1
560,463,1
621,150,4
137,50,3
437,716,2
579,651,0
595,98,4
439,700,2
659,679,0
672,142,4
556,524,1
507,414,1
476,755,2
505,372,1
396,730,2
137,87,3
642,156,4
608,649,0
121,59,3
419,722,2
646,149,4
159,52,3
486,424,1
110,91,3
539,359,1
444,691,2
699,132,4
622,166,4
559,460,1
527,361,1
639,632,0
530,414,1
664,668,0
615,609,0
650,143,4
561,146,4
98,76,3
150,58,3
596,639,0
553,608,0
492,433,1
545,445,1
156,65,3
128,93,3
595,623,0
135,87,3
660,663,0
589,592,0
149,82,3
609,591,0
446,740,2
447,689,2
676,604,0
556,438,1
115,73,3
645,593,0
108,92,3
631,162,4
689,153,4
615,148,4
513,466,1
137,46,3
660,147,4
136,59,3
618,96,4
638,114,4
413,658,2
616,651,0
458,710,2
640,604,0
663,180,4
100,77,3
532,335,1
115,22,3
607,632,0
621,677,0
680,132,4
188,55,3
518,427,1
528,472,1
440,685,2
573,588,0
651,147,4
203,68,3
443,683,2
572,383,1
108,79,3
432,708,2
601,106,4
458,697,2
517,458,1
447,690,2
404,680,2
622,676,0
470,697,2
583,148,4
645,125,4
628,197,4
469,654,2
165,54,3
419,702,2
474,698,2
630,616,0
507,468,1
457,679,2
504,424,1
504,451,1
467,704,2
108,78,3
646,585,0
448,709,2
556,410,1
419,747,2
617,633,0
591,628,0
534,465,1
643,675,0
641,628,0
582,614,0
